departure,arrival,date,prices,lowest_price
GVA,PSC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,094.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,094.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,118.30'}, {'price': 'CHF', 'currency': '1,118.30'}, {'price': 'CHF', 'currency': '1,094.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,094.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,061.30'}]",
GVA,PNS,Wed Aug 06 2025,[],
GVA,PIA,Wed Aug 06 2025,[],
GVA,PHL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '994.95'}]",
GVA,PHX,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,115.30'}, {'price': 'CHF', 'currency': '1,174.15'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}]",
GVA,PIT,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,138.95'}, {'price': 'CHF', 'currency': '3,564.00'}, {'price': 'CHF', 'currency': '1,138.95'}, {'price': 'CHF', 'currency': '994.95'}, {'price': 'CHF', 'currency': '3,564.00'}, {'price': 'CHF', 'currency': '1,138.95'}, {'price': 'CHF', 'currency': '1,155.95'}, {'price': 'CHF', 'currency': '1,007.95'}, {'price': 'CHF', 'currency': '1,450.95'}, {'price': 'CHF', 'currency': '1,138.95'}, {'price': 'CHF', 'currency': '1,155.95'}, {'price': 'CHF', 'currency': '1,155.95'}, {'price': 'CHF', 'currency': '1,138.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}]",
GVA,PDX,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,131.30'}, {'price': 'CHF', 'currency': '1,180.30'}, {'price': 'CHF', 'currency': '1,098.30'}, {'price': 'CHF', 'currency': '1,229.95'}, {'price': 'CHF', 'currency': '1,098.30'}, {'price': 'CHF', 'currency': '1,229.95'}, {'price': 'CHF', 'currency': '1,205.30'}, {'price': 'CHF', 'currency': '1,098.30'}, {'price': 'CHF', 'currency': '1,081.95'}, {'price': 'CHF', 'currency': '1,098.30'}, {'price': 'CHF', 'currency': '1,229.95'}, {'price': 'CHF', 'currency': '1,131.30'}, {'price': 'CHF', 'currency': '1,258.30'}, {'price': 'CHF', 'currency': '1,258.30'}, {'price': 'CHF', 'currency': '1,258.30'}, {'price': 'CHF', 'currency': '1,258.30'}, {'price': 'CHF', 'currency': '2,026.30'}, {'price': 'CHF', 'currency': '2,026.30'}, {'price': 'CHF', 'currency': '2,026.30'}, {'price': 'CHF', 'currency': '2,026.30'}]",
GVA,PWM,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,011.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,011.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,011.95'}, {'price': 'CHF', 'currency': '1,011.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,011.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}]",
GVA,PVD,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '3,310.00'}, {'price': 'CHF', 'currency': '3,310.00'}, {'price': 'CHF', 'currency': '3,310.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,310.00'}, {'price': 'CHF', 'currency': '3,310.00'}, {'price': 'CHF', 'currency': '3,310.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}, {'price': 'CHF', 'currency': '3,581.00'}]",
GVA,PUW,Wed Aug 06 2025,[],
GVA,RDU,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '3,569.35'}, {'price': 'CHF', 'currency': '1,007.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,007.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,007.95'}, {'price': 'CHF', 'currency': '1,007.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}]",
GVA,RAP,Wed Aug 06 2025,[],
GVA,RDM,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,061.30'}, {'price': 'CHF', 'currency': '1,061.30'}]",
GVA,RNO,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,263.30'}, {'price': 'CHF', 'currency': '1,115.30'}, {'price': 'CHF', 'currency': '1,131.30'}, {'price': 'CHF', 'currency': '1,263.30'}, {'price': 'CHF', 'currency': '1,097.95'}, {'price': 'CHF', 'currency': '1,097.95'}, {'price': 'CHF', 'currency': '1,115.30'}, {'price': 'CHF', 'currency': '1,131.30'}, {'price': 'CHF', 'currency': '1,115.30'}, {'price': 'CHF', 'currency': '1,115.30'}, {'price': 'CHF', 'currency': '1,115.30'}, {'price': 'CHF', 'currency': '1,115.30'}, {'price': 'CHF', 'currency': '1,115.30'}, {'price': 'CHF', 'currency': '1,131.30'}]",
GVA,RIC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,031.95'}]",
GVA,ROA,Wed Aug 06 2025,[],
GVA,ROC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '986.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '986.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '986.95'}, {'price': 'CHF', 'currency': '986.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}]",
GVA,RKS,Wed Aug 06 2025,[],
GVA,SMF,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,172.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,399.85'}, {'price': 'CHF', 'currency': '1,023.95'}, {'price': 'CHF', 'currency': '1,023.95'}, {'price': 'CHF', 'currency': '1,172.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}]",
GVA,MBS,Wed Aug 06 2025,[],
GVA,SLN,Wed Aug 06 2025,[],
GVA,SLC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,479.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,479.95'}, {'price': 'CHF', 'currency': '1,479.95'}, {'price': 'CHF', 'currency': '1,275.30'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,164.30'}, {'price': 'CHF', 'currency': '1,164.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,258.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,479.95'}, {'price': 'CHF', 'currency': '1,479.95'}, {'price': 'CHF', 'currency': '1,148.30'}]",
GVA,SAT,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,416.30'}, {'price': 'CHF', 'currency': '1,465.30'}, {'price': 'CHF', 'currency': '1,416.30'}, {'price': 'CHF', 'currency': '1,465.30'}, {'price': 'CHF', 'currency': '1,465.30'}, {'price': 'CHF', 'currency': '1,936.30'}]",
GVA,SAN,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,077.95'}, {'price': 'CHF', 'currency': '1,056.95'}, {'price': 'CHF', 'currency': '1,077.95'}, {'price': 'CHF', 'currency': '1,077.95'}, {'price': 'CHF', 'currency': '1,077.95'}, {'price': 'CHF', 'currency': '1,172.30'}, {'price': 'CHF', 'currency': '1,056.95'}, {'price': 'CHF', 'currency': '1,077.95'}, {'price': 'CHF', 'currency': '1,056.95'}, {'price': 'CHF', 'currency': '1,056.95'}, {'price': 'CHF', 'currency': '1,056.95'}, {'price': 'CHF', 'currency': '1,056.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}]",
GVA,SFO,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,075.85'}, {'price': 'CHF', 'currency': '1,075.85'}, {'price': 'CHF', 'currency': '1,075.85'}, {'price': 'CHF', 'currency': '1,075.85'}]",
GVA,SJC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,107.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,107.30'}, {'price': 'CHF', 'currency': '1,107.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,123.30'}, {'price': 'CHF', 'currency': '1,123.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,107.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,148.30'}, {'price': 'CHF', 'currency': '1,090.30'}]",
GVA,SBP,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,168.30'}]",
GVA,SNA,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,102.30'}, {'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,143.30'}, {'price': 'CHF', 'currency': '1,102.30'}, {'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,168.30'}, {'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,086.30'}]",
GVA,SBA,Wed Aug 06 2025,[],
GVA,SAF,Wed Aug 06 2025,[],
GVA,SMX,Wed Aug 06 2025,[],
GVA,STS,Wed Aug 06 2025,[],
GVA,SRQ,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,060.95'}, {'price': 'CHF', 'currency': '1,060.95'}, {'price': 'CHF', 'currency': '1,060.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,060.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}]",
GVA,SAV,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,006.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}]",
GVA,SEA,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,075.85'}, {'price': 'CHF', 'currency': '1,075.85'}, {'price': 'CHF', 'currency': '1,075.85'}, {'price': 'CHF', 'currency': '1,075.85'}, {'price': 'CHF', 'currency': '1,075.85'}, {'price': 'CHF', 'currency': '1,075.85'}, {'price': 'CHF', 'currency': '1,075.85'}, {'price': 'CHF', 'currency': '1,902.30'}, {'price': 'CHF', 'currency': '2,028.95'}, {'price': 'CHF', 'currency': '2,028.95'}, {'price': 'CHF', 'currency': '1,902.30'}, {'price': 'CHF', 'currency': '1,902.30'}, {'price': 'CHF', 'currency': '2,028.95'}, {'price': 'CHF', 'currency': '2,028.95'}, {'price': 'CHF', 'currency': '2,028.95'}, {'price': 'CHF', 'currency': '2,028.95'}, {'price': 'CHF', 'currency': '2,028.95'}, {'price': 'CHF', 'currency': '1,902.30'}, {'price': 'CHF', 'currency': '2,028.95'}, {'price': 'CHF', 'currency': '2,028.95'}, {'price': 'CHF', 'currency': '2,028.95'}]",
GVA,SHR,Wed Aug 06 2025,[],
GVA,SHV,Wed Aug 06 2025,[],
GVA,FSD,Wed Aug 06 2025,[],
GVA,SIT,Wed Aug 06 2025,[],
GVA,SBN,Wed Aug 06 2025,[],
GVA,SGF,Wed Aug 06 2025,[],
GVA,SPI,Wed Aug 06 2025,[],
GVA,SGU,Wed Aug 06 2025,[],
GVA,STL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,151.95'}, {'price': 'CHF', 'currency': '1,430.95'}, {'price': 'CHF', 'currency': '1,430.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,430.95'}, {'price': 'CHF', 'currency': '1,430.95'}, {'price': 'CHF', 'currency': '1,135.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,430.95'}, {'price': 'CHF', 'currency': '3,503.00'}, {'price': 'CHF', 'currency': '3,503.00'}, {'price': 'CHF', 'currency': '1,135.95'}, {'price': 'CHF', 'currency': '1,135.95'}, {'price': 'CHF', 'currency': '1,430.95'}, {'price': 'CHF', 'currency': '1,118.95'}, {'price': 'CHF', 'currency': '1,118.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,430.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}]",
GVA,SCE,Wed Aug 06 2025,[],
GVA,SHD,Wed Aug 06 2025,[],
GVA,SYR,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '986.95'}, {'price': 'CHF', 'currency': '986.95'}, {'price': 'CHF', 'currency': '986.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}, {'price': 'CHF', 'currency': '1,085.95'}]",
GVA,TPA,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,462.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}]",
GVA,TVC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,056.95'}]",
GVA,TUS,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,123.30'}, {'price': 'CHF', 'currency': '1,123.30'}, {'price': 'CHF', 'currency': '1,123.30'}, {'price': 'CHF', 'currency': '1,123.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}]",
GVA,TUL,Wed Aug 06 2025,[],
GVA,TYR,Wed Aug 06 2025,[],
GVA,VCT,Wed Aug 06 2025,[],
GVA,ACT,Wed Aug 06 2025,[],
GVA,ALW,Wed Aug 06 2025,[],
GVA,BWI,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}]",
GVA,DCA,Wed Aug 06 2025,[],
GVA,IAD,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}, {'price': 'CHF', 'currency': '937.85'}]",
GVA,CWA,Wed Aug 06 2025,[],
GVA,EAT,Wed Aug 06 2025,[],
